,Text,Verified,Protected,Location,Followers,VerifiedRetweet,Source,NumTweetChars
714,"Hand Sign to Bangla Speech. #BigData #Analytics #DeepLearning #MachineLearning #DataScience #AI #NLProc #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/iwD8T20B8H https://t.co/39cSVA85dP",FALSE,FALSE,YES,1,FALSE,other,265
715,"Ansible is a Radically Simple IT Automation Platform. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/1bbbUNV2dH https://t.co/D6GZg0PDmt",FALSE,FALSE,YES,1,FALSE,other,287
716,Readable Code with Pipes https://t.co/535BSh2mR4 #rstats #DataScience,FALSE,FALSE,YES,1,FALSE,other,69
717,"#MachineLearning on Distributed Data with #ApacheSpark and #CosmosDB. #BigData #Analytics #NoSQL #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/sJrqXDsGY3 https://t.co/y4Ci2wXkXn",FALSE,FALSE,YES,1,FALSE,other,293
718,"New Ludwig Project Introduces Code-Free #DeepLearning Approach. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/C8u7Nqjab3 https://t.co/gKiMv39RY4",FALSE,FALSE,YES,1,FALSE,other,297
719,"By the way, if you're interested to look at the Cyber Bullying #Infographic
#DeepLearning #KSQL #MQTT #IoT #Sensor #BigData #Analytics #MachineLearning #DataScience #AI #IIoT #RStats #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #100daysofcode #CodeNewbie #CX https://t.co/NhyFuOsnne",FALSE,FALSE,YES,1,FALSE,other,304
720,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,other,247
721,"A Planned $35-million Upgrade Could Enable LIGO to Spot One Black-Hole Merger Per Day. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux
 https://t.co/dsAYgFaaSQ https://t.co/T2SytWhVDm",FALSE,FALSE,YES,1,FALSE,other,299
722,"Kubeflow Pipelines: Enabling Full-Scale Automation. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/zMdVwXUm3j https://t.co/A4hxFjU35p",FALSE,FALSE,YES,1,FALSE,other,285
723,"A Script to Compare Machine Translation Results and Extract Features. #BigData #Analytics #MachineLearning #DataScience #AI #NLProc #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux
https://t.co/qVV9Txu58W https://t.co/dd0sQtgfOI",FALSE,FALSE,YES,1,FALSE,other,304
724,"Reverse-Engineering the New �Captchaless� ReCaptcha System. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/CJUfmLfuJZ https://t.co/L6ngzUnLqG",FALSE,FALSE,YES,1,FALSE,other,289
725,"Free eBook: Practical Time Series Analysis. #BigData #Analytics #NoSQL #MemSQL #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books 
https://t.co/UbB1UhGSha https://t.co/TF0i0MIiIl",FALSE,FALSE,YES,1,FALSE,other,289
726,"Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code.  By @gp_pulipaka

#BigData #Analytics #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/veFCLatf5k https://t.co/QnvSd1oOCp",FALSE,FALSE,YES,1,FALSE,other,297
727,"What's New in Programming Language Popularity. #BigData #Analytics #DataScience #IoT #IIoT #C #CPP #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming 
https://t.co/cCLCJvUL3J https://t.co/ANlXrfEaYR",FALSE,FALSE,YES,1,FALSE,other,280
728,"Benchmarking Cast in R from Long Data Frame to Wide Matrix. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #CloudComputing #DataScientist #Linux 
https://t.co/Q1OAZiFMLN https://t.co/BETxEqfT7Z",FALSE,FALSE,YES,1,FALSE,other,293
729,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,other,301
730,"RespNet: A #DeepLearning Model for Extraction of Respiration from Photoplethysmogram. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/YlEA3S6DaX https://t.co/Ki1wuggcuK",FALSE,FALSE,YES,1,FALSE,other,301
731,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,FALSE,other,252
732,PlayerIds via #rbloggers #rstats #datascience https://t.co/bvig7Fgv6G,FALSE,FALSE,YES,1,FALSE,other,69
733,"Free eBook: Introduction to Applied Linear Algebra �Vectors, Matrices, and Least Squares. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books
https://t.co/KfJkkopIEk https://t.co/TbiQLkjKpC",FALSE,FALSE,YES,1,FALSE,other,303
734,"Roses Are Red, Violets Are Blue, Statistics Can Be Romantic Too! https://t.co/XRHZTbNiDO #rstats #DataScience",FALSE,FALSE,YES,1,FALSE,other,109
735,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,FALSE,other,297
736,Meetup 02-2019 Minutes via #rbloggers #rstats #datascience https://t.co/81Q0snTmIu,FALSE,FALSE,YES,1,FALSE,other,82
737,"Creating a Zoo of Atari-Playing Agents for Deep #Reinforcementlearning. #BigData #Analytics #DeepLearning #MachineLearning #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/xYyR3euVAh https://t.co/mu48u4cR28",FALSE,FALSE,YES,1,FALSE,other,297
738,"RT @Softnet_Search: Enjoy this beautiful #infographic about how mining helps build a better world
#DeepLearning #KSQL #MQTT #IoT #Sensor #BigData #Analytics #MachineLearning #DataScience #AI #IIoT #RStats #ReactJS #VueJS #GoLang #CloudComputing #Serverle� https://t.co/0obOEbrTwH",FALSE,FALSE,YES,1,FALSE,other,279
739,"The Quality South Asia [The Hundred-Page Machine Learning Book] Released. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/KEuTPOX4UQ https://t.co/3haegyOqdh",FALSE,FALSE,YES,1,FALSE,other,301
740,"College Level Advanced Linear Algebra! Theory &amp; Programming! Udemy Courses 
https://t.co/yi2BkbK0fE 

#BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books #algebra",FALSE,FALSE,YES,1,FALSE,other,280
741,"""PowerBI a powerful analysis and visualisation tool that in particular allows for the creation of dashboard style reports (See here for samples)."" https://t.co/rU3XRx9GvM #rstats #PowerBI #DataScience https://t.co/N9eeeaKaml",FALSE,FALSE,YES,1,FALSE,other,224
742,"Differential Description Length for Hyperparameter Selection in #MachineLearning. #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/SIF3No3xPz https://t.co/84Qx3OIeaL",FALSE,FALSE,YES,1,FALSE,other,298
743,"SMAC: The StarCraft Multi-Agent Challenge. #BigData #Analytics #DeepLearning #MachineLearning #DataScience #AI #NLProc #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning 
https://t.co/JgtdcONWEe https://t.co/f714ZSIdWS",FALSE,FALSE,YES,1,FALSE,other,303
744,"An Evolutionary Approach to Constructing a Deep Feedforward Neural Network. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/6Hr77tZAOq https://t.co/x22E5onk5s",FALSE,FALSE,YES,1,FALSE,other,303
745,"A Gentle Introduction to Training #DeepLearning Neural Network Models. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/SDCKPaLlmu https://t.co/BD8fYdFr1W",FALSE,FALSE,YES,1,FALSE,other,304
746,"Best Blockchain Books. #BigData #Analytics #DataScience #BlockChain #FinTech #Crypto #CryptoCurrency #BitCoin #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #CloudComputing #DataScientist #Linux #Books 
https://t.co/4fvqtfOhpS https://t.co/cMNFsTK5h9",FALSE,FALSE,YES,1,FALSE,other,296
747,"Mobile AI Through Machine Learning Algorithms. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning
https://t.co/3KKLVjiFhH https://t.co/El8lLuLiPh",FALSE,FALSE,YES,1,FALSE,other,296
748,"A lengthy, but worthwhile read. Check it out! #rstats #python #DataScience #IOPsych https://t.co/NdhuKDA6FB",FALSE,FALSE,YES,0,FALSE,other,107
749,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,other,301
750,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,FALSE,other,252
751,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,other,247
752,"R is hard to google. So I vote we rename R to Roo, and the mascot could be Roo <U+0001F998>from Pooh, and his buddy could be a cute little snake <U+0001F40D> for like Python. Think of all the fan art of the tiny snek and Roo cuddling. And then #Python people and #Rstats people could be friends. <U+2764><U+FE0F>.",FALSE,FALSE,YES,1,FALSE,other,313
753,"Question for #datascience twitter:

When you analyze data that isn�t part of an A/B test, what type of analyses do you do?

Are you mostly doing one of these or something else? Please comment!

#rstats #python #ml #ai",FALSE,FALSE,YES,1,FALSE,other,217
754,"Better Language Models and Their Implications. #BigData #Analytics #MachineLearning #DataScience #AI #NLProc #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/yXLexlJpzP https://t.co/tYYLj4ccZy",FALSE,FALSE,YES,1,FALSE,other,288
755,"Towards Federated Learning at Scale: System Design. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/7HJz3qzixl https://t.co/25ETWsk71p",FALSE,FALSE,YES,1,FALSE,other,285
756,"RT FintechChinaW ""Internet freedom expert says Russia lacks the means to pull off an isolated Web like China's. 
#CyberSecurity #ComputerVision #RNN #fintech #Insurtech #Datascience #HealthTech #IoT #Python #RStats #TensorFlow #pyTorch #Serverless 
� https://t.co/bS3urAmE5H""",FALSE,FALSE,YES,1,FALSE,other,275
757,"Mobile AI Through Machine Learning Algorithms. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning
https://t.co/3KKLVjiFhH https://t.co/El8lLuLiPh",FALSE,FALSE,YES,1,FALSE,other,296
758,"Security Monkey Monitors #AWS for Changes Over Time. #BigData #Analytics #MachineLearning #DataScience #AI #CyberSecurity #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/DUzCRnm03h https://t.co/wHxnO0I2AC",FALSE,FALSE,YES,1,FALSE,other,301
759,"#rstats If you are an R User, from any country in Africa, please reply with a <U+0001F64B><U+200D><U+2640><U+FE0F> or <U+0001F64B><U+200D><U+2642><U+FE0F>. We need tweeps from Africa. <U+2764><U+FE0F>",FALSE,FALSE,NO,0,FALSE,Twitter Web App,200
760,"Want to work as an intern at @rstudio? We have six positions available in the US this summer. We'd love your help improving shiny, rmarkdown, the tidyverse, or building new educational tools. YOU HAVE ONE WEEK LEFT TO APPLY! Details at https://t.co/vxfahr6ga5 #rstats",FALSE,FALSE,YES,0,TRUE,other,267
761,Are you an #rstats user in Africa? Do you want to be updated on R-related activities and help promote R in Africa? Sign up on this form! #AfricaR https://t.co/SXNFw8TlaT,FALSE,FALSE,YES,0,FALSE,other,169
762,"In Australia (or NZ!) and want to improve your function writing skills and learn how to make packages? I'll be teaching ""Building tidy tools"" in Sydney, May 1-2: https://t.co/vGFAw749hc #rstats (50% discount for students)",FALSE,FALSE,YES,0,TRUE,other,221
763,"Mobile AI Through Machine Learning Algorithms. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning
https://t.co/3KKLVjiFhH https://t.co/El8lLuLiPh",FALSE,FALSE,YES,0,FALSE,other,296
764,"Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/TE6oRcWLeN https://t.co/bqqv2RLaf0",FALSE,FALSE,YES,0,FALSE,other,304
765,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,0,FALSE,other,247
766,"Happy #ValentinesDay by Real Nerds. #BigData #Analytics #DataScience #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Mathematics 
https://t.co/yc0rg9dyO4 https://t.co/szlsrKJ0fn",FALSE,FALSE,YES,0,FALSE,other,234
767,"Dreaming Neural Networks. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/h091xWpZbf https://t.co/TR5dG5ESCX",FALSE,FALSE,YES,0,FALSE,other,231
